x
785	21p11.1
786	21q11.1
787	21q11.2
788	21q21.1
789	21q21.2
790	21q21.3
791	21q22.11
792	21q22.12
793	21q22.13
794	21q22.2
795	21q22.3
796	22p13
797	22p12
798	22p11.2
799	22p11.1
800	22q11.1
801	22q11.21
802	22q11.22
803	22q11.23
804	22q12.1
805	22q12.2
806	22q12.3
807	22q13.1
808	22q13.2
809	22q13.31
810	22q13.32
811	22q13.33
